boxscore_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year
202311220BOS,11/22/23 0:00,BOS,MIL,Boston Celtics,Milwaukee Bucks,119,116,3,Home,101.6,TRUE,2024
202311220CLE,11/22/23 0:00,CLE,MIA,Cleveland Cavaliers,Miami Heat,96,129,-33,Home,93.9,TRUE,2024
202311220ATL,11/22/23 0:00,ATL,BRK,Atlanta Hawks,Brooklyn Nets,147,145,2,Home,104.5,TRUE,2024
202311220IND,11/22/23 0:00,IND,TOR,Indiana Pacers,Toronto Raptors,131,132,-1,Home,104.8,TRUE,2024
202311220MIN,11/22/23 0:00,MIN,PHI,Minnesota Timberwolves,Philadelphia 76ers,112,99,13,Home,97.5,TRUE,2024
202311220OKC,11/22/23 0:00,OKC,CHI,Oklahoma City Thunder,Chicago Bulls,116,102,14,Home,90.6,TRUE,2024
202311220POR,11/22/23 0:00,POR,UTA,Portland Trail Blazers,Utah Jazz,121,105,16,Home,94.5,TRUE,2024
202311240HOU,11/24/23 0:00,HOU,DEN,Houston Rockets,Denver Nuggets,105,86,19,Home,97,TRUE,2024
202311240ORL,11/24/23 0:00,ORL,BOS,Orlando Magic,Boston Celtics,113,96,17,Home,98.5,TRUE,2024
202311240GSW,11/24/23 0:00,GSW,SAS,Golden State Warriors,San Antonio Spurs,118,112,6,Home,106.2,TRUE,2024
202311240MIN,11/24/23 0:00,MIN,SAC,Minnesota Timberwolves,Sacramento Kings,111,124,-13,Home,100.7,TRUE,2024
202311240LAC,11/24/23 0:00,LAC,NOP,Los Angeles Clippers,New Orleans Pelicans,106,116,-10,Home,100.4,TRUE,2024
202311240MEM,11/24/23 0:00,MEM,PHO,Memphis Grizzlies,Phoenix Suns,89,110,-21,Home,90.8,TRUE,2024
202311240MIL,11/24/23 0:00,MIL,WAS,Milwaukee Bucks,Washington Wizards,131,128,3,Home,103.5,TRUE,2024
202311240IND,11/24/23 0:00,IND,DET,Indiana Pacers,Detroit Pistons,136,113,23,Home,97.9,TRUE,2024
202311240NYK,11/24/23 0:00,NYK,MIA,New York Knicks,Miami Heat,100,98,2,Home,97,TRUE,2024
202311240TOR,11/24/23 0:00,TOR,CHI,Toronto Raptors,Chicago Bulls,121,108,13,Home,92.7,TRUE,2024
202311250CLE,11/25/23 0:00,CLE,LAL,Cleveland Cavaliers,Los Angeles Lakers,115,121,-6,Home,105.7,TRUE,2024
202311250UTA,11/25/23 0:00,UTA,NOP,Utah Jazz,New Orleans Pelicans,105,100,5,Home,99.1,TRUE,2024
202311250LAC,11/25/23 0:00,LAC,DAL,Los Angeles Clippers,Dallas Mavericks,107,88,19,Home,92.6,TRUE,2024
202311250WAS,11/25/23 0:00,WAS,ATL,Washington Wizards,Atlanta Hawks,108,136,-28,Home,102,TRUE,2024
202311250OKC,11/25/23 0:00,OKC,PHI,Oklahoma City Thunder,Philadelphia 76ers,123,127,-4,Home,94.5,TRUE,2024
202311250BRK,11/25/23 0:00,BRK,MIA,Brooklyn Nets,Miami Heat,112,97,15,Home,92.2,TRUE,2024
202311260ORL,11/26/23 0:00,ORL,CHO,Orlando Magic,Charlotte Hornets,130,117,13,Home,106.2,TRUE,2024
202311260DEN,11/26/23 0:00,DEN,SAS,Denver Nuggets,San Antonio Spurs,132,120,12,Home,105.6,TRUE,2024
202311260MEM,11/26/23 0:00,MEM,MIN,Memphis Grizzlies,Minnesota Timberwolves,97,119,-22,Home,97.2,TRUE,2024
202311260MIL,11/26/23 0:00,MIL,POR,Milwaukee Bucks,Portland Trail Blazers,108,102,6,Home,99.3,TRUE,2024
202311260CLE,11/26/23 0:00,CLE,TOR,Cleveland Cavaliers,Toronto Raptors,105,102,3,Home,96.8,TRUE,2024
202311260BOS,11/26/23 0:00,BOS,ATL,Boston Celtics,Atlanta Hawks,113,103,10,Home,96.6,TRUE,2024
202311260NYK,11/26/23 0:00,NYK,PHO,New York Knicks,Phoenix Suns,113,116,-3,Home,88.8,TRUE,2024
202311260BRK,11/26/23 0:00,BRK,CHI,Brooklyn Nets,Chicago Bulls,118,109,9,Home,90.1,TRUE,2024
202311270PHI,11/27/23 0:00,PHI,LAL,Philadelphia 76ers,Los Angeles Lakers,138,94,44,Home,94.2,TRUE,2024
202311270UTA,11/27/23 0:00,UTA,NOP,Utah Jazz,New Orleans Pelicans,114,112,2,Home,96.5,TRUE,2024
202311270LAC,11/27/23 0:00,LAC,DEN,Los Angeles Clippers,Denver Nuggets,104,113,-9,Home,95.3,TRUE,2024
202311270IND,11/27/23 0:00,IND,POR,Indiana Pacers,Portland Trail Blazers,110,114,-4,Home,103.9,TRUE,2024
202311270DET,11/27/23 0:00,DET,WAS,Detroit Pistons,Washington Wizards,107,126,-19,Home,106.8,TRUE,2024
202311280DAL,11/28/23 0:00,DAL,HOU,Dallas Mavericks,Houston Rockets,121,115,6,Home,96.4,TRUE,2024
202311280SAC,11/28/23 0:00,SAC,GSW,Sacramento Kings,Golden State Warriors,124,123,1,Home,104.7,TRUE,2024
202311280NYK,11/28/23 0:00,NYK,CHO,New York Knicks,Charlotte Hornets,115,91,24,Home,94.7,TRUE,2024
202311280MIA,11/28/23 0:00,MIA,MIL,Miami Heat,Milwaukee Bucks,124,131,-7,Home,98.7,TRUE,2024
202311280CLE,11/28/23 0:00,CLE,ATL,Cleveland Cavaliers,Atlanta Hawks,128,105,23,Home,103,TRUE,2024
202311280BRK,11/28/23 0:00,BRK,TOR,Brooklyn Nets,Toronto Raptors,115,103,12,Home,99.1,TRUE,2024
202311280MIN,11/28/23 0:00,MIN,OKC,Minnesota Timberwolves,Oklahoma City Thunder,106,103,3,Home,96.9,TRUE,2024
202311280BOS,11/28/23 0:00,BOS,CHI,Boston Celtics,Chicago Bulls,124,97,27,Home,96.6,TRUE,2024
202311290DEN,11/29/23 0:00,DEN,HOU,Denver Nuggets,Houston Rockets,134,124,10,Home,92.2,TRUE,2024
202311290ORL,11/29/23 0:00,ORL,WAS,Orlando Magic,Washington Wizards,139,120,19,Home,102.1,TRUE,2024
202311290SAC,11/29/23 0:00,SAC,LAC,Sacramento Kings,Los Angeles Clippers,117,131,-14,Home,96.5,TRUE,2024
202311290DET,11/29/23 0:00,DET,LAL,Detroit Pistons,Los Angeles Lakers,107,133,-26,Home,104.9,TRUE,2024
202311290NOP,11/29/23 0:00,NOP,PHI,New Orleans Pelicans,Philadelphia 76ers,124,114,10,Home,98.5,TRUE,2024
202311290MEM,11/29/23 0:00,MEM,UTA,Memphis Grizzlies,Utah Jazz,105,91,14,Home,94.2,TRUE,2024
202311290TOR,11/29/23 0:00,TOR,PHO,Toronto Raptors,Phoenix Suns,112,105,7,Home,95.3,TRUE,2024
202311300SAS,11/30/23 0:00,SAS,ATL,San Antonio Spurs,Atlanta Hawks,135,137,-2,Home,107.8,TRUE,2024
202311300GSW,11/30/23 0:00,GSW,LAC,Golden State Warriors,Los Angeles Clippers,120,114,6,Home,92,TRUE,2024
202311300BRK,11/30/23 0:00,BRK,CHO,Brooklyn Nets,Charlotte Hornets,128,129,-1,Home,93.4,TRUE,2024
202311300OKC,11/30/23 0:00,OKC,LAL,Oklahoma City Thunder,Los Angeles Lakers,133,110,23,Home,100.2,TRUE,2024
202311300CHI,11/30/23 0:00,CHI,MIL,Chicago Bulls,Milwaukee Bucks,120,113,7,Home,101.1,TRUE,2024
202311300CLE,11/30/23 0:00,CLE,POR,Cleveland Cavaliers,Portland Trail Blazers,95,103,-8,Home,92.5,TRUE,2024
202311300MIA,11/30/23 0:00,MIA,IND,Miami Heat,Indiana Pacers,142,132,10,Home,107.6,TRUE,2024
202311300NYK,11/30/23 0:00,NYK,DET,New York Knicks,Detroit Pistons,118,112,6,Home,98,TRUE,2024
202311300MIN,11/30/23 0:00,MIN,UTA,Minnesota Timberwolves,Utah Jazz,101,90,11,Home,94.5,TRUE,2024
202312010ORL,12/1/23 0:00,ORL,WAS,Orlando Magic,Washington Wizards,130,125,5,Home,105.8,TRUE,2024
202312010NOP,12/1/23 0:00,NOP,SAS,New Orleans Pelicans,San Antonio Spurs,121,106,15,Home,97.8,TRUE,2024
202312010PHO,12/1/23 0:00,PHO,DEN,Phoenix Suns,Denver Nuggets,111,119,-8,Home,96.7,TRUE,2024
202312010DAL,12/1/23 0:00,DAL,MEM,Dallas Mavericks,Memphis Grizzlies,94,108,-14,Home,94.5,TRUE,2024
202312010BOS,12/1/23 0:00,BOS,PHI,Boston Celtics,Philadelphia 76ers,125,119,6,Home,101.8,TRUE,2024
202312010TOR,12/1/23 0:00,TOR,NYK,Toronto Raptors,New York Knicks,106,119,-13,Home,95.8,TRUE,2024
202312020LAL,12/2/23 0:00,LAL,HOU,Los Angeles Lakers,Houston Rockets,107,97,10,Home,99.7,TRUE,2024
202312020BRK,12/2/23 0:00,BRK,ORL,Brooklyn Nets,Orlando Magic,129,101,28,Home,99.8,TRUE,2024
202312020LAC,12/2/23 0:00,LAC,GSW,Los Angeles Clippers,Golden State Warriors,113,112,1,Home,100.8,TRUE,2024
202312020CHO,12/2/23 0:00,CHO,MIN,Charlotte Hornets,Minnesota Timberwolves,117,123,-6,Home,94.6,TRUE,2024
202312020SAC,12/2/23 0:00,SAC,DEN,Sacramento Kings,Denver Nuggets,123,117,6,Home,106.6,TRUE,2024
202312020CHI,12/2/23 0:00,CHI,NOP,Chicago Bulls,New Orleans Pelicans,124,118,6,Home,94,TRUE,2024
202312020PHO,12/2/23 0:00,PHO,MEM,Phoenix Suns,Memphis Grizzlies,116,109,7,Home,101.5,TRUE,2024
202312020DAL,12/2/23 0:00,DAL,OKC,Dallas Mavericks,Oklahoma City Thunder,120,126,-6,Home,100.6,TRUE,2024
202312020MIL,12/2/23 0:00,MIL,ATL,Milwaukee Bucks,Atlanta Hawks,132,121,11,Home,101.7,TRUE,2024
202312020DET,12/2/23 0:00,DET,CLE,Detroit Pistons,Cleveland Cavaliers,101,110,-9,Home,98.4,TRUE,2024
202312020MIA,12/2/23 0:00,MIA,IND,Miami Heat,Indiana Pacers,129,144,-15,Home,99.7,TRUE,2024
202312020UTA,12/2/23 0:00,UTA,POR,Utah Jazz,Portland Trail Blazers,118,113,5,Home,92.4,TRUE,2024
202312040SAC,12/4/23 0:00,SAC,NOP,Sacramento Kings,New Orleans Pelicans,117,127,-10,Home,95.8,TRUE,2024
202312040IND,12/4/23 0:00,IND,BOS,Indiana Pacers,Boston Celtics,122,112,10,Home,102.2,TRUE,2024
202312050LAL,12/5/23 0:00,LAL,PHO,Los Angeles Lakers,Phoenix Suns,106,103,3,Home,94.5,TRUE,2024
202312050MIL,12/5/23 0:00,MIL,NYK,Milwaukee Bucks,New York Knicks,146,122,24,Home,99.3,TRUE,2024
202312060HOU,12/6/23 0:00,HOU,OKC,Houston Rockets,Oklahoma City Thunder,110,101,9,Home,99,TRUE,2024
202312060CLE,12/6/23 0:00,CLE,ORL,Cleveland Cavaliers,Orlando Magic,121,111,10,Home,100.1,TRUE,2024
202312060MIN,12/6/23 0:00,MIN,SAS,Minnesota Timberwolves,San Antonio Spurs,102,94,8,Home,99.6,TRUE,2024
202312060GSW,12/6/23 0:00,GSW,POR,Golden State Warriors,Portland Trail Blazers,110,106,4,Home,97.5,TRUE,2024
202312060CHI,12/6/23 0:00,CHI,CHO,Chicago Bulls,Charlotte Hornets,111,100,11,Home,95.9,TRUE,2024
202312060LAC,12/6/23 0:00,LAC,DEN,Los Angeles Clippers,Denver Nuggets,111,102,9,Home,94.8,TRUE,2024
202312060DET,12/6/23 0:00,DET,MEM,Detroit Pistons,Memphis Grizzlies,102,116,-14,Home,100.9,TRUE,2024
202312060DAL,12/6/23 0:00,DAL,UTA,Dallas Mavericks,Utah Jazz,147,97,50,Home,101.7,TRUE,2024
202312060ATL,12/6/23 0:00,ATL,BRK,Atlanta Hawks,Brooklyn Nets,113,114,-1,Home,100.9,TRUE,2024
202312060WAS,12/6/23 0:00,WAS,PHI,Washington Wizards,Philadelphia 76ers,126,131,-5,Home,103.7,TRUE,2024
202312060TOR,12/6/23 0:00,TOR,MIA,Toronto Raptors,Miami Heat,103,112,-9,Home,96,TRUE,2024
202312070LAL,12/7/23 0:00,LAL,NOP,Los Angeles Lakers,New Orleans Pelicans,133,89,44,Home,101.2,TRUE,2024
202312070MIL,12/7/23 0:00,MIL,IND,Milwaukee Bucks,Indiana Pacers,119,128,-9,Home,104.5,TRUE,2024
202312080DEN,12/8/23 0:00,DEN,HOU,Denver Nuggets,Houston Rockets,106,114,-8,Home,96.3,TRUE,2024
202312080ORL,12/8/23 0:00,ORL,DET,Orlando Magic,Detroit Pistons,123,91,32,Home,97.8,TRUE,2024
202312080SAS,12/8/23 0:00,SAS,CHI,San Antonio Spurs,Chicago Bulls,112,121,-9,Home,93,TRUE,2024
202312080OKC,12/8/23 0:00,OKC,GSW,Oklahoma City Thunder,Golden State Warriors,138,136,2,Home,101.3,TRUE,2024
202312080CHO,12/8/23 0:00,CHO,TOR,Charlotte Hornets,Toronto Raptors,119,116,3,Home,95.9,TRUE,2024
202312080PHO,12/8/23 0:00,PHO,SAC,Phoenix Suns,Sacramento Kings,106,114,-8,Home,94.8,TRUE,2024
202312080UTA,12/8/23 0:00,UTA,LAC,Utah Jazz,Los Angeles Clippers,103,117,-14,Home,96,TRUE,2024
202312080MEM,12/8/23 0:00,MEM,MIN,Memphis Grizzlies,Minnesota Timberwolves,103,127,-24,Home,92.4,TRUE,2024
202312080POR,12/8/23 0:00,POR,DAL,Portland Trail Blazers,Dallas Mavericks,112,125,-13,Home,103.1,TRUE,2024
202312080MIA,12/8/23 0:00,MIA,CLE,Miami Heat,Cleveland Cavaliers,99,111,-12,Home,99,TRUE,2024
202312080PHI,12/8/23 0:00,PHI,ATL,Philadelphia 76ers,Atlanta Hawks,125,114,11,Home,97.7,TRUE,2024
202312080BRK,12/8/23 0:00,BRK,WAS,Brooklyn Nets,Washington Wizards,124,97,27,Home,100.3,TRUE,2024
202312080BOS,12/8/23 0:00,BOS,NYK,Boston Celtics,New York Knicks,133,123,10,Home,97.1,TRUE,2024
202312110HOU,12/11/23 0:00,HOU,SAS,Houston Rockets,San Antonio Spurs,93,82,11,Home,101.3,TRUE,2024
202312110ORL,12/11/23 0:00,ORL,CLE,Orlando Magic,Cleveland Cavaliers,104,94,10,Home,91.4,TRUE,2024
202312110CHO,12/11/23 0:00,CHO,MIA,Charlotte Hornets,Miami Heat,114,116,-2,Home,93.1,TRUE,2024
202312110SAC,12/11/23 0:00,SAC,BRK,Sacramento Kings,Brooklyn Nets,131,118,13,Home,99.3,TRUE,2024
202312110NOP,12/11/23 0:00,NOP,MIN,New Orleans Pelicans,Minnesota Timberwolves,121,107,14,Home,99.2,TRUE,2024
202312110ATL,12/11/23 0:00,ATL,DEN,Atlanta Hawks,Denver Nuggets,122,129,-7,Home,98.3,TRUE,2024
202312110LAC,12/11/23 0:00,LAC,POR,Los Angeles Clippers,Portland Trail Blazers,132,127,5,Home,96.5,TRUE,2024
202312110MEM,12/11/23 0:00,MEM,DAL,Memphis Grizzlies,Dallas Mavericks,113,120,-7,Home,99.5,TRUE,2024
202312110MIL,12/11/23 0:00,MIL,CHI,Milwaukee Bucks,Chicago Bulls,133,129,4,Home,96.6,TRUE,2024
202312110DET,12/11/23 0:00,DET,IND,Detroit Pistons,Indiana Pacers,123,131,-8,Home,102.5,TRUE,2024
202312110PHI,12/11/23 0:00,PHI,WAS,Philadelphia 76ers,Washington Wizards,146,101,45,Home,106.8,TRUE,2024
202312110NYK,12/11/23 0:00,NYK,TOR,New York Knicks,Toronto Raptors,136,130,6,Home,96.9,TRUE,2024
202312110OKC,12/11/23 0:00,OKC,UTA,Oklahoma City Thunder,Utah Jazz,134,120,14,Home,105,TRUE,2024
202312120PHO,12/12/23 0:00,PHO,GSW,Phoenix Suns,Golden State Warriors,119,116,3,Home,103.3,TRUE,2024
202312120LAC,12/12/23 0:00,LAC,SAC,Los Angeles Clippers,Sacramento Kings,119,99,20,Home,101.3,TRUE,2024
202312120DAL,12/12/23 0:00,DAL,LAL,Dallas Mavericks,Los Angeles Lakers,127,125,2,Home,96.8,TRUE,2024
202312120CHI,12/12/23 0:00,CHI,DEN,Chicago Bulls,Denver Nuggets,106,114,-8,Home,91.6,TRUE,2024
202312120BOS,12/12/23 0:00,BOS,CLE,Boston Celtics,Cleveland Cavaliers,120,113,7,Home,96.3,TRUE,2024
202312130HOU,12/13/23 0:00,HOU,MEM,Houston Rockets,Memphis Grizzlies,117,104,13,Home,102.9,TRUE,2024
202312130SAS,12/13/23 0:00,SAS,LAL,San Antonio Spurs,Los Angeles Lakers,119,122,-3,Home,108.9,TRUE,2024
202312130MIA,12/13/23 0:00,MIA,CHO,Miami Heat,Charlotte Hornets,115,104,11,Home,97.4,TRUE,2024
202312130WAS,12/13/23 0:00,WAS,NOP,Washington Wizards,New Orleans Pelicans,122,142,-20,Home,104,TRUE,2024
202312130MIL,12/13/23 0:00,MIL,IND,Milwaukee Bucks,Indiana Pacers,140,126,14,Home,110.6,TRUE,2024
202312130TOR,12/13/23 0:00,TOR,ATL,Toronto Raptors,Atlanta Hawks,135,128,7,Home,100.8,TRUE,2024
202312130PHO,12/13/23 0:00,PHO,BRK,Phoenix Suns,Brooklyn Nets,112,116,-4,Home,92.3,TRUE,2024
202312130DET,12/13/23 0:00,DET,PHI,Detroit Pistons,Philadelphia 76ers,111,129,-18,Home,100.8,TRUE,2024
202312130UTA,12/13/23 0:00,UTA,NYK,Utah Jazz,New York Knicks,117,113,4,Home,101.1,TRUE,2024
202312140LAC,12/14/23 0:00,LAC,GSW,Los Angeles Clippers,Golden State Warriors,121,113,8,Home,92.8,TRUE,2024
202312140SAC,12/14/23 0:00,SAC,OKC,Sacramento Kings,Oklahoma City Thunder,128,123,5,Home,106.3,TRUE,2024
202312140DEN,12/14/23 0:00,DEN,BRK,Denver Nuggets,Brooklyn Nets,124,101,23,Home,100.1,TRUE,2024
202312140DAL,12/14/23 0:00,DAL,MIN,Dallas Mavericks,Minnesota Timberwolves,101,119,-18,Home,99.8,TRUE,2024
202312140BOS,12/14/23 0:00,BOS,CLE,Boston Celtics,Cleveland Cavaliers,116,107,9,Home,93.9,TRUE,2024
202312140MIA,12/14/23 0:00,MIA,CHI,Miami Heat,Chicago Bulls,116,124,-8,Home,96.1,TRUE,2024
202312140POR,12/14/23 0:00,POR,UTA,Portland Trail Blazers,Utah Jazz,114,122,-8,Home,94.9,TRUE,2024
202312150MEM,12/15/23 0:00,MEM,HOU,Memphis Grizzlies,Houston Rockets,96,103,-7,Home,96.6,TRUE,2024
202312150BOS,12/15/23 0:00,BOS,ORL,Boston Celtics,Orlando Magic,128,111,17,Home,99.2,TRUE,2024
202312150SAS,12/15/23 0:00,SAS,LAL,San Antonio Spurs,Los Angeles Lakers,129,115,14,Home,98.1,TRUE,2024
202312150CHO,12/15/23 0:00,CHO,NOP,Charlotte Hornets,New Orleans Pelicans,107,112,-5,Home,97.5,TRUE,2024
202312150TOR,12/15/23 0:00,TOR,ATL,Toronto Raptors,Atlanta Hawks,104,125,-21,Home,97.5,TRUE,2024
202312150WAS,12/15/23 0:00,WAS,IND,Washington Wizards,Indiana Pacers,137,123,14,Home,111.3,TRUE,2024
202312150PHO,12/15/23 0:00,PHO,NYK,Phoenix Suns,New York Knicks,122,139,-17,Home,95.9,TRUE,2024
202312150PHI,12/15/23 0:00,PHI,DET,Philadelphia 76ers,Detroit Pistons,124,92,32,Home,102.9,TRUE,2024
202312160GSW,12/16/23 0:00,GSW,BRK,Golden State Warriors,Brooklyn Nets,124,120,4,Home,97.7,TRUE,2024
202312160CHO,12/16/23 0:00,CHO,PHI,Charlotte Hornets,Philadelphia 76ers,82,135,-53,Home,97.6,TRUE,2024
202312160SAC,12/16/23 0:00,SAC,UTA,Sacramento Kings,Utah Jazz,125,104,21,Home,96,TRUE,2024
202312160DEN,12/16/23 0:00,DEN,OKC,Denver Nuggets,Oklahoma City Thunder,117,118,-1,Home,94.4,TRUE,2024
202312160LAC,12/16/23 0:00,LAC,NYK,Los Angeles Clippers,New York Knicks,144,122,22,Home,100.4,TRUE,2024
202312160POR,12/16/23 0:00,POR,DAL,Portland Trail Blazers,Dallas Mavericks,120,131,-11,Home,103.7,TRUE,2024
202312160MIL,12/16/23 0:00,MIL,DET,Milwaukee Bucks,Detroit Pistons,146,114,32,Home,104.3,TRUE,2024
202312160CLE,12/16/23 0:00,CLE,ATL,Cleveland Cavaliers,Atlanta Hawks,127,119,8,Home,96.8,TRUE,2024
202312160MIN,12/16/23 0:00,MIN,IND,Minnesota Timberwolves,Indiana Pacers,127,109,18,Home,96.1,TRUE,2024
202312160MIA,12/16/23 0:00,MIA,CHI,Miami Heat,Chicago Bulls,118,116,2,Home,91.2,TRUE,2024
202312170MIL,12/17/23 0:00,MIL,HOU,Milwaukee Bucks,Houston Rockets,128,119,9,Home,97.1,TRUE,2024
202312170BOS,12/17/23 0:00,BOS,ORL,Boston Celtics,Orlando Magic,114,97,17,Home,97.8,TRUE,2024
202312170SAS,12/17/23 0:00,SAS,NOP,San Antonio Spurs,New Orleans Pelicans,110,146,-36,Home,106.1,TRUE,2024
202312170POR,12/17/23 0:00,POR,GSW,Portland Trail Blazers,Golden State Warriors,114,118,-4,Home,96.4,TRUE,2024
202312170PHO,12/17/23 0:00,PHO,WAS,Phoenix Suns,Washington Wizards,112,108,4,Home,102.9,TRUE,2024
202312180CLE,12/18/23 0:00,CLE,HOU,Cleveland Cavaliers,Houston Rockets,135,130,5,Home,94.4,TRUE,2024
202312180TOR,12/18/23 0:00,TOR,CHO,Toronto Raptors,Charlotte Hornets,114,99,15,Home,95,TRUE,2024
202312180SAC,12/18/23 0:00,SAC,WAS,Sacramento Kings,Washington Wizards,143,131,12,Home,104.6,TRUE,2024
202312180LAL,12/18/23 0:00,LAL,NYK,Los Angeles Lakers,New York Knicks,109,114,-5,Home,101.4,TRUE,2024
202312180DEN,12/18/23 0:00,DEN,DAL,Denver Nuggets,Dallas Mavericks,130,104,26,Home,94.4,TRUE,2024
202312180IND,12/18/23 0:00,IND,LAC,Indiana Pacers,Los Angeles Clippers,127,151,-24,Home,101.5,TRUE,2024
202312180OKC,12/18/23 0:00,OKC,MEM,Oklahoma City Thunder,Memphis Grizzlies,116,97,19,Home,104.6,TRUE,2024
202312180ATL,12/18/23 0:00,ATL,DET,Atlanta Hawks,Detroit Pistons,130,124,6,Home,101.5,TRUE,2024
202312180PHI,12/18/23 0:00,PHI,CHI,Philadelphia 76ers,Chicago Bulls,104,108,-4,Home,94.7,TRUE,2024
202312180UTA,12/18/23 0:00,UTA,BRK,Utah Jazz,Brooklyn Nets,125,108,17,Home,98.8,TRUE,2024
202312180MIA,12/18/23 0:00,MIA,MIN,Miami Heat,Minnesota Timberwolves,108,112,-4,Home,95.7,TRUE,2024
202312190MIL,12/19/23 0:00,MIL,SAS,Milwaukee Bucks,San Antonio Spurs,132,119,13,Home,108.9,TRUE,2024
202312190GSW,12/19/23 0:00,GSW,BOS,Golden State Warriors,Boston Celtics,132,126,6,Home,95.5,TRUE,2024
202312190NOP,12/19/23 0:00,NOP,MEM,New Orleans Pelicans,Memphis Grizzlies,113,115,-2,Home,94.5,TRUE,2024
202312190POR,12/19/23 0:00,POR,PHO,Portland Trail Blazers,Phoenix Suns,109,104,5,Home,98.1,TRUE,2024
202312200HOU,12/20/23 0:00,HOU,ATL,Houston Rockets,Atlanta Hawks,127,134,-7,Home,97,TRUE,2024
202312200ORL,12/20/23 0:00,ORL,MIA,Orlando Magic,Miami Heat,106,115,-9,Home,91.6,TRUE,2024
202312200IND,12/20/23 0:00,IND,CHO,Indiana Pacers,Charlotte Hornets,144,113,31,Home,94.9,TRUE,2024
202312200SAC,12/20/23 0:00,SAC,BOS,Sacramento Kings,Boston Celtics,119,144,-25,Home,94.6,TRUE,2024
202312200CHI,12/20/23 0:00,CHI,LAL,Chicago Bulls,Los Angeles Lakers,124,108,16,Home,101.8,TRUE,2024
202312200TOR,12/20/23 0:00,TOR,DEN,Toronto Raptors,Denver Nuggets,104,113,-9,Home,92.8,TRUE,2024
202312200DAL,12/20/23 0:00,DAL,LAC,Dallas Mavericks,Los Angeles Clippers,111,120,-9,Home,91.9,TRUE,2024
202312200CLE,12/20/23 0:00,CLE,UTA,Cleveland Cavaliers,Utah Jazz,124,116,8,Home,97.6,TRUE,2024
202312200PHI,12/20/23 0:00,PHI,MIN,Philadelphia 76ers,Minnesota Timberwolves,127,113,14,Home,100.2,TRUE,2024
202312200BRK,12/20/23 0:00,BRK,NYK,Brooklyn Nets,New York Knicks,102,121,-19,Home,100.1,TRUE,2024
202312210MIL,12/21/23 0:00,MIL,ORL,Milwaukee Bucks,Orlando Magic,118,114,4,Home,102.5,TRUE,2024
202312210CHI,12/21/23 0:00,CHI,SAS,Chicago Bulls,San Antonio Spurs,114,95,19,Home,97.6,TRUE,2024
202312210MIN,12/21/23 0:00,MIN,LAL,Minnesota Timberwolves,Los Angeles Lakers,118,111,7,Home,100.7,TRUE,2024
202312210CLE,12/21/23 0:00,CLE,NOP,Cleveland Cavaliers,New Orleans Pelicans,104,123,-19,Home,93.5,TRUE,2024
202312210OKC,12/21/23 0:00,OKC,LAC,Oklahoma City Thunder,Los Angeles Clippers,134,115,19,Home,98.5,TRUE,2024
202312210MEM,12/21/23 0:00,MEM,IND,Memphis Grizzlies,Indiana Pacers,116,103,13,Home,98,TRUE,2024
202312210DET,12/21/23 0:00,DET,UTA,Detroit Pistons,Utah Jazz,111,119,-8,Home,98.6,TRUE,2024
202312210POR,12/21/23 0:00,POR,WAS,Portland Trail Blazers,Washington Wizards,117,118,-1,Home,98.2,TRUE,2024
202312220HOU,12/22/23 0:00,HOU,DAL,Houston Rockets,Dallas Mavericks,122,96,26,Home,106.7,TRUE,2024
202312220GSW,12/22/23 0:00,GSW,WAS,Golden State Warriors,Washington Wizards,129,118,11,Home,102.9,TRUE,2024
202312220SAC,12/22/23 0:00,SAC,PHO,Sacramento Kings,Phoenix Suns,120,105,15,Home,97.1,TRUE,2024
202312220BRK,12/22/23 0:00,BRK,DEN,Brooklyn Nets,Denver Nuggets,117,122,-5,Home,94.3,TRUE,2024
202312220MIA,12/22/23 0:00,MIA,ATL,Miami Heat,Atlanta Hawks,122,113,9,Home,100.7,TRUE,2024
202312220PHI,12/22/23 0:00,PHI,TOR,Philadelphia 76ers,Toronto Raptors,121,111,10,Home,99.5,TRUE,2024
202312230NOP,12/23/23 0:00,NOP,HOU,New Orleans Pelicans,Houston Rockets,104,106,-2,Home,94.2,TRUE,2024
202312230IND,12/23/23 0:00,IND,ORL,Indiana Pacers,Orlando Magic,110,117,-7,Home,93.2,TRUE,2024
202312230DAL,12/23/23 0:00,DAL,SAS,Dallas Mavericks,San Antonio Spurs,144,119,25,Home,108,TRUE,2024
202312230GSW,12/23/23 0:00,GSW,POR,Golden State Warriors,Portland Trail Blazers,126,106,20,Home,95.4,TRUE,2024
202312230CHO,12/23/23 0:00,CHO,DEN,Charlotte Hornets,Denver Nuggets,95,102,-7,Home,97.1,TRUE,2024
202312230SAC,12/23/23 0:00,SAC,MIN,Sacramento Kings,Minnesota Timberwolves,98,110,-12,Home,95.7,TRUE,2024
202312230OKC,12/23/23 0:00,OKC,LAL,Oklahoma City Thunder,Los Angeles Lakers,120,129,-9,Home,99,TRUE,2024
202312230LAC,12/23/23 0:00,LAC,BOS,Los Angeles Clippers,Boston Celtics,108,145,-37,Home,95.4,TRUE,2024
202312230ATL,12/23/23 0:00,ATL,MEM,Atlanta Hawks,Memphis Grizzlies,119,125,-6,Home,99.4,TRUE,2024
202312230NYK,12/23/23 0:00,NYK,MIL,New York Knicks,Milwaukee Bucks,111,130,-19,Home,100.8,TRUE,2024
