boxscore_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year
202501170DAL,2025-01-17,DAL,OKC,Dallas Mavericks,Oklahoma City Thunder,,,,Home,,False,2025
202501220DAL,2025-01-22,DAL,MIN,Dallas Mavericks,Minnesota Timberwolves,,,,Home,,False,2025
202501230OKC,2025-01-23,OKC,DAL,Oklahoma City Thunder,Dallas Mavericks,,,,Home,,False,2025
202501250DAL,2025-01-25,DAL,BOS,Dallas Mavericks,Boston Celtics,,,,Home,,False,2025
202501270DAL,2025-01-27,DAL,WAS,Dallas Mavericks,Washington Wizards,,,,Home,,False,2025
202501290NOP,2025-01-29,NOP,DAL,New Orleans Pelicans,Dallas Mavericks,,,,Home,,False,2025
202501310DET,2025-01-31,DET,DAL,Detroit Pistons,Dallas Mavericks,,,,Home,,False,2025
202502020CLE,2025-02-02,CLE,DAL,Cleveland Cavaliers,Dallas Mavericks,,,,Home,,False,2025
202502040PHI,2025-02-04,PHI,DAL,Philadelphia 76ers,Dallas Mavericks,,,,Home,,False,2025
202502060BOS,2025-02-06,BOS,DAL,Boston Celtics,Dallas Mavericks,,,,Home,,False,2025
202502100DAL,2025-02-10,DAL,SAC,Dallas Mavericks,Sacramento Kings,,,,Home,,False,2025
202502120DAL,2025-02-12,DAL,GSW,Dallas Mavericks,Golden State Warriors,,,,Home,,False,2025
202502130DAL,2025-02-13,DAL,MIA,Dallas Mavericks,Miami Heat,,,,Home,,False,2025
202502210DAL,2025-02-21,DAL,NOP,Dallas Mavericks,New Orleans Pelicans,,,,Home,,False,2025
202502230GSW,2025-02-23,GSW,DAL,Golden State Warriors,Dallas Mavericks,,,,Home,,False,2025
202502250LAL,2025-02-25,LAL,DAL,Los Angeles Lakers,Dallas Mavericks,,,,Home,,False,2025
202503010DAL,2025-03-01,DAL,MIL,Dallas Mavericks,Milwaukee Bucks,,,,Home,,False,2025
202503030DAL,2025-03-03,DAL,SAC,Dallas Mavericks,Sacramento Kings,,,,Home,,False,2025
202503050MIL,2025-03-05,MIL,DAL,Milwaukee Bucks,Dallas Mavericks,,,,Home,,False,2025
202503090DAL,2025-03-09,DAL,PHO,Dallas Mavericks,Phoenix Suns,,,,Home,,False,2025
202503160DAL,2025-03-16,DAL,PHI,Dallas Mavericks,Philadelphia 76ers,,,,Home,,False,2025
202503190IND,2025-03-19,IND,DAL,Indiana Pacers,Dallas Mavericks,,,,Home,,False,2025
202503210DAL,2025-03-21,DAL,DET,Dallas Mavericks,Detroit Pistons,,,,Home,,False,2025
202503240BRK,2025-03-24,BRK,DAL,Brooklyn Nets,Dallas Mavericks,,,,Home,,False,2025
202503250NYK,2025-03-25,NYK,DAL,New York Knicks,Dallas Mavericks,,,,Home,,False,2025
202503270ORL,2025-03-27,ORL,DAL,Orlando Magic,Dallas Mavericks,,,,Home,,False,2025
202503290CHI,2025-03-29,CHI,DAL,Chicago Bulls,Dallas Mavericks,,,,Home,,False,2025
202503310DAL,2025-03-31,DAL,BRK,Dallas Mavericks,Brooklyn Nets,,,,Home,,False,2025
202504020DAL,2025-04-02,DAL,ATL,Dallas Mavericks,Atlanta Hawks,,,,Home,,False,2025
202504040LAC,2025-04-04,LAC,DAL,Los Angeles Clippers,Dallas Mavericks,,,,Home,,False,2025
202504050LAC,2025-04-05,LAC,DAL,Los Angeles Clippers,Dallas Mavericks,,,,Home,,False,2025
202504090DAL,2025-04-09,DAL,LAL,Dallas Mavericks,Los Angeles Lakers,,,,Home,,False,2025
202504110DAL,2025-04-11,DAL,TOR,Dallas Mavericks,Toronto Raptors,,,,Home,,False,2025
202412210MIN,2024-12-21,MIN,GSW,Minnesota Timberwolves,Golden State Warriors,,,,Home,,False,2025
202412230GSW,2024-12-23,GSW,IND,Golden State Warriors,Indiana Pacers,,,,Home,,False,2025
202412250GSW,2024-12-25,GSW,LAL,Golden State Warriors,Los Angeles Lakers,,,,Home,,False,2025
202412270LAC,2024-12-27,LAC,GSW,Los Angeles Clippers,Golden State Warriors,,,,Home,,False,2025
202412280GSW,2024-12-28,GSW,PHO,Golden State Warriors,Phoenix Suns,,,,Home,,False,2025
202412300GSW,2024-12-30,GSW,CLE,Golden State Warriors,Cleveland Cavaliers,,,,Home,,False,2025
202501020GSW,2025-01-02,GSW,PHI,Golden State Warriors,Philadelphia 76ers,,,,Home,,False,2025
202501050GSW,2025-01-05,GSW,SAC,Golden State Warriors,Sacramento Kings,,,,Home,,False,2025
202501070GSW,2025-01-07,GSW,MIA,Golden State Warriors,Miami Heat,,,,Home,,False,2025
202501090DET,2025-01-09,DET,GSW,Detroit Pistons,Golden State Warriors,,,,Home,,False,2025
202501100IND,2025-01-10,IND,GSW,Indiana Pacers,Golden State Warriors,,,,Home,,False,2025
202501130TOR,2025-01-13,TOR,GSW,Toronto Raptors,Golden State Warriors,,,,Home,,False,2025
202501150MIN,2025-01-15,MIN,GSW,Minnesota Timberwolves,Golden State Warriors,,,,Home,,False,2025
202501180GSW,2025-01-18,GSW,WAS,Golden State Warriors,Washington Wizards,,,,Home,,False,2025
202501200GSW,2025-01-20,GSW,BOS,Golden State Warriors,Boston Celtics,,,,Home,,False,2025
202501220SAC,2025-01-22,SAC,GSW,Sacramento Kings,Golden State Warriors,,,,Home,,False,2025
202501230GSW,2025-01-23,GSW,CHI,Golden State Warriors,Chicago Bulls,,,,Home,,False,2025
202501250GSW,2025-01-25,GSW,LAL,Golden State Warriors,Los Angeles Lakers,,,,Home,,False,2025
202501280GSW,2025-01-28,GSW,UTA,Golden State Warriors,Utah Jazz,,,,Home,,False,2025
202501290GSW,2025-01-29,GSW,OKC,Golden State Warriors,Oklahoma City Thunder,,,,Home,,False,2025
202501310GSW,2025-01-31,GSW,PHO,Golden State Warriors,Phoenix Suns,,,,Home,,False,2025
202502030GSW,2025-02-03,GSW,ORL,Golden State Warriors,Orlando Magic,,,,Home,,False,2025
202502050UTA,2025-02-05,UTA,GSW,Utah Jazz,Golden State Warriors,,,,Home,,False,2025
202502060LAL,2025-02-06,LAL,GSW,Los Angeles Lakers,Golden State Warriors,,,,Home,,False,2025
202502080CHI,2025-02-08,CHI,GSW,Chicago Bulls,Golden State Warriors,,,,Home,,False,2025
202502100MIL,2025-02-10,MIL,GSW,Milwaukee Bucks,Golden State Warriors,,,,Home,,False,2025
202502210SAC,2025-02-21,SAC,GSW,Sacramento Kings,Golden State Warriors,,,,Home,,False,2025
202502270ORL,2025-02-27,ORL,GSW,Orlando Magic,Golden State Warriors,,,,Home,,False,2025
202503010PHI,2025-03-01,PHI,GSW,Philadelphia 76ers,Golden State Warriors,,,,Home,,False,2025
202503040NYK,2025-03-04,NYK,GSW,New York Knicks,Golden State Warriors,,,,Home,,False,2025
202503060BRK,2025-03-06,BRK,GSW,Brooklyn Nets,Golden State Warriors,,,,Home,,False,2025
202503080GSW,2025-03-08,GSW,DET,Golden State Warriors,Detroit Pistons,,,,Home,,False,2025
202503100GSW,2025-03-10,GSW,POR,Golden State Warriors,Portland Trail Blazers,,,,Home,,False,2025
202503130GSW,2025-03-13,GSW,SAC,Golden State Warriors,Sacramento Kings,,,,Home,,False,2025
202503150GSW,2025-03-15,GSW,NYK,Golden State Warriors,New York Knicks,,,,Home,,False,2025
202503170GSW,2025-03-17,GSW,DEN,Golden State Warriors,Denver Nuggets,,,,Home,,False,2025
202503190GSW,2025-03-19,GSW,TOR,Golden State Warriors,Toronto Raptors,,,,Home,,False,2025
202503200GSW,2025-03-20,GSW,MIL,Golden State Warriors,Milwaukee Bucks,,,,Home,,False,2025
202503220ATL,2025-03-22,ATL,GSW,Atlanta Hawks,Golden State Warriors,,,,Home,,False,2025
202503250MIA,2025-03-25,MIA,GSW,Miami Heat,Golden State Warriors,,,,Home,,False,2025
202503280NOP,2025-03-28,NOP,GSW,New Orleans Pelicans,Golden State Warriors,,,,Home,,False,2025
202504030LAL,2025-04-03,LAL,GSW,Los Angeles Lakers,Golden State Warriors,,,,Home,,False,2025
202504040GSW,2025-04-04,GSW,DEN,Golden State Warriors,Denver Nuggets,,,,Home,,False,2025
202504080PHO,2025-04-08,PHO,GSW,Phoenix Suns,Golden State Warriors,,,,Home,,False,2025
202504110POR,2025-04-11,POR,GSW,Portland Trail Blazers,Golden State Warriors,,,,Home,,False,2025
202504130GSW,2025-04-13,GSW,LAC,Golden State Warriors,Los Angeles Clippers,,,,Home,,False,2025
202412210NOP,2024-12-21,NOP,NYK,New Orleans Pelicans,New York Knicks,,,,Home,,False,2025
202412230NYK,2024-12-23,NYK,TOR,New York Knicks,Toronto Raptors,,,,Home,,False,2025
202412270ORL,2024-12-27,ORL,NYK,Orlando Magic,New York Knicks,,,,Home,,False,2025
202412280WAS,2024-12-28,WAS,NYK,Washington Wizards,New York Knicks,,,,Home,,False,2025
202412300WAS,2024-12-30,WAS,NYK,Washington Wizards,New York Knicks,,,,Home,,False,2025
202501010NYK,2025-01-01,NYK,UTA,New York Knicks,Utah Jazz,,,,Home,,False,2025
202501030OKC,2025-01-03,OKC,NYK,Oklahoma City Thunder,New York Knicks,,,,Home,,False,2025
202501040CHI,2025-01-04,CHI,NYK,Chicago Bulls,New York Knicks,,,,Home,,False,2025
202501060NYK,2025-01-06,NYK,ORL,New York Knicks,Orlando Magic,,,,Home,,False,2025
202501080NYK,2025-01-08,NYK,TOR,New York Knicks,Toronto Raptors,,,,Home,,False,2025
202501100NYK,2025-01-10,NYK,OKC,New York Knicks,Oklahoma City Thunder,,,,Home,,False,2025
202501120NYK,2025-01-12,NYK,MIL,New York Knicks,Milwaukee Bucks,,,,Home,,False,2025
202501130NYK,2025-01-13,NYK,DET,New York Knicks,Detroit Pistons,,,,Home,,False,2025
202501150PHI,2025-01-15,PHI,NYK,Philadelphia 76ers,New York Knicks,,,,Home,,False,2025
202501170NYK,2025-01-17,NYK,MIN,New York Knicks,Minnesota Timberwolves,,,,Home,,False,2025
202501200NYK,2025-01-20,NYK,ATL,New York Knicks,Atlanta Hawks,,,,Home,,False,2025
202501210BRK,2025-01-21,BRK,NYK,Brooklyn Nets,New York Knicks,,,,Home,,False,2025
202501250NYK,2025-01-25,NYK,SAC,New York Knicks,Sacramento Kings,,,,Home,,False,2025
202501290NYK,2025-01-29,NYK,DEN,New York Knicks,Denver Nuggets,,,,Home,,False,2025
202502010NYK,2025-02-01,NYK,LAL,New York Knicks,Los Angeles Lakers,,,,Home,,False,2025
202502040TOR,2025-02-04,TOR,NYK,Toronto Raptors,New York Knicks,,,,Home,,False,2025
202502080NYK,2025-02-08,NYK,BOS,New York Knicks,Boston Celtics,,,,Home,,False,2025
202502110IND,2025-02-11,IND,NYK,Indiana Pacers,New York Knicks,,,,Home,,False,2025
202502120NYK,2025-02-12,NYK,ATL,New York Knicks,Atlanta Hawks,,,,Home,,False,2025
202502200NYK,2025-02-20,NYK,CHI,New York Knicks,Chicago Bulls,,,,Home,,False,2025
202502210CLE,2025-02-21,CLE,NYK,Cleveland Cavaliers,New York Knicks,,,,Home,,False,2025
202502230BOS,2025-02-23,BOS,NYK,Boston Celtics,New York Knicks,,,,Home,,False,2025
202502260NYK,2025-02-26,NYK,PHI,New York Knicks,Philadelphia 76ers,,,,Home,,False,2025
202503020MIA,2025-03-02,MIA,NYK,Miami Heat,New York Knicks,,,,Home,,False,2025
202503060LAL,2025-03-06,LAL,NYK,Los Angeles Lakers,New York Knicks,,,,Home,,False,2025
202503070LAC,2025-03-07,LAC,NYK,Los Angeles Clippers,New York Knicks,,,,Home,,False,2025
202503100SAC,2025-03-10,SAC,NYK,Sacramento Kings,New York Knicks,,,,Home,,False,2025
202503120POR,2025-03-12,POR,NYK,Portland Trail Blazers,New York Knicks,,,,Home,,False,2025
202503170NYK,2025-03-17,NYK,MIA,New York Knicks,Miami Heat,,,,Home,,False,2025
202503220NYK,2025-03-22,NYK,WAS,New York Knicks,Washington Wizards,,,,Home,,False,2025
202503260NYK,2025-03-26,NYK,LAC,New York Knicks,Los Angeles Clippers,,,,Home,,False,2025
202503280MIL,2025-03-28,MIL,NYK,Milwaukee Bucks,New York Knicks,,,,Home,,False,2025
202503300NYK,2025-03-30,NYK,POR,New York Knicks,Portland Trail Blazers,,,,Home,,False,2025
202504010NYK,2025-04-01,NYK,PHI,New York Knicks,Philadelphia 76ers,,,,Home,,False,2025
202504020CLE,2025-04-02,CLE,NYK,Cleveland Cavaliers,New York Knicks,,,,Home,,False,2025
202504050ATL,2025-04-05,ATL,NYK,Atlanta Hawks,New York Knicks,,,,Home,,False,2025
202504060NYK,2025-04-06,NYK,PHO,New York Knicks,Phoenix Suns,,,,Home,,False,2025
202504080NYK,2025-04-08,NYK,BOS,New York Knicks,Boston Celtics,,,,Home,,False,2025
202504100DET,2025-04-10,DET,NYK,Detroit Pistons,New York Knicks,,,,Home,,False,2025
202504110NYK,2025-04-11,NYK,CLE,New York Knicks,Cleveland Cavaliers,,,,Home,,False,2025
202504130BRK,2025-04-13,BRK,NYK,Brooklyn Nets,New York Knicks,,,,Home,,False,2025
202412200MIA,2024-12-20,MIA,OKC,Miami Heat,Oklahoma City Thunder,97.0,104.0,-7.0,Home,97.7,True,2025
202412230OKC,2024-12-23,OKC,WAS,Oklahoma City Thunder,Washington Wizards,,,,Home,,False,2025
202412260IND,2024-12-26,IND,OKC,Indiana Pacers,Oklahoma City Thunder,,,,Home,,False,2025
202412310OKC,2024-12-31,OKC,MIN,Oklahoma City Thunder,Minnesota Timberwolves,,,,Home,,False,2025
202501020OKC,2025-01-02,OKC,LAC,Oklahoma City Thunder,Los Angeles Clippers,,,,Home,,False,2025
202501050OKC,2025-01-05,OKC,BOS,Oklahoma City Thunder,Boston Celtics,,,,Home,,False,2025
202501080CLE,2025-01-08,CLE,OKC,Cleveland Cavaliers,Oklahoma City Thunder,,,,Home,,False,2025
202501120WAS,2025-01-12,WAS,OKC,Washington Wizards,Oklahoma City Thunder,,,,Home,,False,2025
202501140PHI,2025-01-14,PHI,OKC,Philadelphia 76ers,Oklahoma City Thunder,,,,Home,,False,2025
202501160OKC,2025-01-16,OKC,CLE,Oklahoma City Thunder,Cleveland Cavaliers,,,,Home,,False,2025
202501190OKC,2025-01-19,OKC,BRK,Oklahoma City Thunder,Brooklyn Nets,,,,Home,,False,2025
202501220OKC,2025-01-22,OKC,UTA,Oklahoma City Thunder,Utah Jazz,,,,Home,,False,2025
202501260POR,2025-01-26,POR,OKC,Portland Trail Blazers,Oklahoma City Thunder,,,,Home,,False,2025
202502010OKC,2025-02-01,OKC,SAC,Oklahoma City Thunder,Sacramento Kings,,,,Home,,False,2025
202502030OKC,2025-02-03,OKC,MIL,Oklahoma City Thunder,Milwaukee Bucks,,,,Home,,False,2025
202502050OKC,2025-02-05,OKC,PHO,Oklahoma City Thunder,Phoenix Suns,,,,Home,,False,2025
202502070OKC,2025-02-07,OKC,TOR,Oklahoma City Thunder,Toronto Raptors,,,,Home,,False,2025
202502100OKC,2025-02-10,OKC,NOP,Oklahoma City Thunder,New Orleans Pelicans,,,,Home,,False,2025
202502120OKC,2025-02-12,OKC,MIA,Oklahoma City Thunder,Miami Heat,,,,Home,,False,2025
202502130MIN,2025-02-13,MIN,OKC,Minnesota Timberwolves,Oklahoma City Thunder,,,,Home,,False,2025
202502210UTA,2025-02-21,UTA,OKC,Utah Jazz,Oklahoma City Thunder,,,,Home,,False,2025
202502230MIN,2025-02-23,MIN,OKC,Minnesota Timberwolves,Oklahoma City Thunder,,,,Home,,False,2025
202502240OKC,2025-02-24,OKC,MIN,Oklahoma City Thunder,Minnesota Timberwolves,,,,Home,,False,2025
202502260BRK,2025-02-26,BRK,OKC,Brooklyn Nets,Oklahoma City Thunder,,,,Home,,False,2025
202502280ATL,2025-02-28,ATL,OKC,Atlanta Hawks,Oklahoma City Thunder,,,,Home,,False,2025
202503070OKC,2025-03-07,OKC,POR,Oklahoma City Thunder,Portland Trail Blazers,,,,Home,,False,2025
202503090OKC,2025-03-09,OKC,DEN,Oklahoma City Thunder,Denver Nuggets,,,,Home,,False,2025
202503100OKC,2025-03-10,OKC,DEN,Oklahoma City Thunder,Denver Nuggets,,,,Home,,False,2025
202503120BOS,2025-03-12,BOS,OKC,Boston Celtics,Oklahoma City Thunder,,,,Home,,False,2025
202503150DET,2025-03-15,DET,OKC,Detroit Pistons,Oklahoma City Thunder,,,,Home,,False,2025
202503160MIL,2025-03-16,MIL,OKC,Milwaukee Bucks,Oklahoma City Thunder,,,,Home,,False,2025
202503190OKC,2025-03-19,OKC,PHI,Oklahoma City Thunder,Philadelphia 76ers,,,,Home,,False,2025
202503230LAC,2025-03-23,LAC,OKC,Los Angeles Clippers,Oklahoma City Thunder,,,,Home,,False,2025
202503250SAC,2025-03-25,SAC,OKC,Sacramento Kings,Oklahoma City Thunder,,,,Home,,False,2025
202503290OKC,2025-03-29,OKC,IND,Oklahoma City Thunder,Indiana Pacers,,,,Home,,False,2025
202503310OKC,2025-03-31,OKC,CHI,Oklahoma City Thunder,Chicago Bulls,,,,Home,,False,2025
202504020OKC,2025-04-02,OKC,DET,Oklahoma City Thunder,Detroit Pistons,,,,Home,,False,2025
202504060OKC,2025-04-06,OKC,LAL,Oklahoma City Thunder,Los Angeles Lakers,,,,Home,,False,2025
202504080OKC,2025-04-08,OKC,LAL,Oklahoma City Thunder,Los Angeles Lakers,,,,Home,,False,2025
202504090PHO,2025-04-09,PHO,OKC,Phoenix Suns,Oklahoma City Thunder,,,,Home,,False,2025
202504110UTA,2025-04-11,UTA,OKC,Utah Jazz,Oklahoma City Thunder,,,,Home,,False,2025
202504130NOP,2025-04-13,NOP,OKC,New Orleans Pelicans,Oklahoma City Thunder,,,,Home,,False,2025
202412210PHO,2024-12-21,PHO,DET,Phoenix Suns,Detroit Pistons,,,,Home,,False,2025
202412230LAL,2024-12-23,LAL,DET,Los Angeles Lakers,Detroit Pistons,,,,Home,,False,2025
202412260SAC,2024-12-26,SAC,DET,Sacramento Kings,Detroit Pistons,,,,Home,,False,2025
202412280DEN,2024-12-28,DEN,DET,Denver Nuggets,Detroit Pistons,,,,Home,,False,2025
202501010DET,2025-01-01,DET,ORL,Detroit Pistons,Orlando Magic,,,,Home,,False,2025
202501040DET,2025-01-04,DET,MIN,Detroit Pistons,Minnesota Timberwolves,,,,Home,,False,2025
202501060DET,2025-01-06,DET,POR,Detroit Pistons,Portland Trail Blazers,,,,Home,,False,2025
202501080BRK,2025-01-08,BRK,DET,Brooklyn Nets,Detroit Pistons,,,,Home,,False,2025
202501110DET,2025-01-11,DET,TOR,Detroit Pistons,Toronto Raptors,,,,Home,,False,2025
202501160DET,2025-01-16,DET,IND,Detroit Pistons,Indiana Pacers,,,,Home,,False,2025
202501180DET,2025-01-18,DET,PHO,Detroit Pistons,Phoenix Suns,,,,Home,,False,2025
202501220ATL,2025-01-22,ATL,DET,Atlanta Hawks,Detroit Pistons,,,,Home,,False,2025
202501250ORL,2025-01-25,ORL,DET,Orlando Magic,Detroit Pistons,,,,Home,,False,2025
202501270CLE,2025-01-27,CLE,DET,Cleveland Cavaliers,Detroit Pistons,,,,Home,,False,2025
202501290IND,2025-01-29,IND,DET,Indiana Pacers,Detroit Pistons,,,,Home,,False,2025
202502020DET,2025-02-02,DET,CHI,Detroit Pistons,Chicago Bulls,,,,Home,,False,2025
202502030DET,2025-02-03,DET,ATL,Detroit Pistons,Atlanta Hawks,,,,Home,,False,2025
202502050DET,2025-02-05,DET,CLE,Detroit Pistons,Cleveland Cavaliers,,,,Home,,False,2025
202502070DET,2025-02-07,DET,PHI,Detroit Pistons,Philadelphia 76ers,,,,Home,,False,2025
202502110CHI,2025-02-11,CHI,DET,Chicago Bulls,Detroit Pistons,,,,Home,,False,2025
202502120CHI,2025-02-12,CHI,DET,Chicago Bulls,Detroit Pistons,,,,Home,,False,2025
202502230ATL,2025-02-23,ATL,DET,Atlanta Hawks,Detroit Pistons,,,,Home,,False,2025
202502240DET,2025-02-24,DET,LAC,Detroit Pistons,Los Angeles Clippers,,,,Home,,False,2025
202502260DET,2025-02-26,DET,BOS,Detroit Pistons,Boston Celtics,,,,Home,,False,2025
202502280DET,2025-02-28,DET,DEN,Detroit Pistons,Denver Nuggets,,,,Home,,False,2025
202503010DET,2025-03-01,DET,BRK,Detroit Pistons,Brooklyn Nets,,,,Home,,False,2025
202503030UTA,2025-03-03,UTA,DET,Utah Jazz,Detroit Pistons,,,,Home,,False,2025
202503050LAC,2025-03-05,LAC,DET,Los Angeles Clippers,Detroit Pistons,,,,Home,,False,2025
202503090POR,2025-03-09,POR,DET,Portland Trail Blazers,Detroit Pistons,,,,Home,,False,2025
202503110DET,2025-03-11,DET,WAS,Detroit Pistons,Washington Wizards,,,,Home,,False,2025
202503130DET,2025-03-13,DET,WAS,Detroit Pistons,Washington Wizards,,,,Home,,False,2025
202503170NOP,2025-03-17,NOP,DET,New Orleans Pelicans,Detroit Pistons,,,,Home,,False,2025
202503190MIA,2025-03-19,MIA,DET,Miami Heat,Detroit Pistons,,,,Home,,False,2025
202503230DET,2025-03-23,DET,NOP,Detroit Pistons,New Orleans Pelicans,,,,Home,,False,2025
202503280DET,2025-03-28,DET,CLE,Detroit Pistons,Cleveland Cavaliers,,,,Home,,False,2025
202503300MIN,2025-03-30,MIN,DET,Minnesota Timberwolves,Detroit Pistons,,,,Home,,False,2025
202504040TOR,2025-04-04,TOR,DET,Toronto Raptors,Detroit Pistons,,,,Home,,False,2025
202504070DET,2025-04-07,DET,SAC,Detroit Pistons,Sacramento Kings,,,,Home,,False,2025
202504110DET,2025-04-11,DET,MIL,Detroit Pistons,Milwaukee Bucks,,,,Home,,False,2025
202504130MIL,2025-04-13,MIL,DET,Milwaukee Bucks,Detroit Pistons,,,,Home,,False,2025
202412210MIL,2024-12-21,MIL,WAS,Milwaukee Bucks,Washington Wizards,,,,Home,,False,2025
202501010WAS,2025-01-01,WAS,CHI,Washington Wizards,Chicago Bulls,,,,Home,,False,2025
202501030NOP,2025-01-03,NOP,WAS,New Orleans Pelicans,Washington Wizards,,,,Home,,False,2025
202501050WAS,2025-01-05,WAS,NOP,Washington Wizards,New Orleans Pelicans,,,,Home,,False,2025
202501080PHI,2025-01-08,PHI,WAS,Philadelphia 76ers,Washington Wizards,,,,Home,,False,2025
202501100CHI,2025-01-10,CHI,WAS,Chicago Bulls,Washington Wizards,,,,Home,,False,2025
202501130WAS,2025-01-13,WAS,MIN,Washington Wizards,Minnesota Timberwolves,,,,Home,,False,2025
202501160WAS,2025-01-16,WAS,PHO,Washington Wizards,Phoenix Suns,,,,Home,,False,2025
202501190SAC,2025-01-19,SAC,WAS,Sacramento Kings,Washington Wizards,,,,Home,,False,2025
202501210LAL,2025-01-21,LAL,WAS,Los Angeles Lakers,Washington Wizards,,,,Home,,False,2025
202501230UTA,2025-01-23,UTA,WAS,Utah Jazz,Washington Wizards,,,,Home,,False,2025
202501250PHO,2025-01-25,PHO,WAS,Phoenix Suns,Washington Wizards,,,,Home,,False,2025
202501290WAS,2025-01-29,WAS,TOR,Washington Wizards,Toronto Raptors,,,,Home,,False,2025
202501300WAS,2025-01-30,WAS,LAL,Washington Wizards,Los Angeles Lakers,,,,Home,,False,2025
202502010MIN,2025-02-01,MIN,WAS,Minnesota Timberwolves,Washington Wizards,,,,Home,,False,2025
202502050BRK,2025-02-05,BRK,WAS,Brooklyn Nets,Washington Wizards,,,,Home,,False,2025
202502070WAS,2025-02-07,WAS,CLE,Washington Wizards,Cleveland Cavaliers,,,,Home,,False,2025
202502080WAS,2025-02-08,WAS,ATL,Washington Wizards,Atlanta Hawks,,,,Home,,False,2025
202502120WAS,2025-02-12,WAS,IND,Washington Wizards,Indiana Pacers,,,,Home,,False,2025
202502210WAS,2025-02-21,WAS,MIL,Washington Wizards,Milwaukee Bucks,,,,Home,,False,2025
202502230ORL,2025-02-23,ORL,WAS,Orlando Magic,Washington Wizards,,,,Home,,False,2025
202502240WAS,2025-02-24,WAS,BRK,Washington Wizards,Brooklyn Nets,,,,Home,,False,2025
202502260WAS,2025-02-26,WAS,POR,Washington Wizards,Portland Trail Blazers,,,,Home,,False,2025
202503030MIA,2025-03-03,MIA,WAS,Miami Heat,Washington Wizards,,,,Home,,False,2025
202503050WAS,2025-03-05,WAS,UTA,Washington Wizards,Utah Jazz,,,,Home,,False,2025
202503080TOR,2025-03-08,TOR,WAS,Toronto Raptors,Washington Wizards,,,,Home,,False,2025
202503100TOR,2025-03-10,TOR,WAS,Toronto Raptors,Washington Wizards,,,,Home,,False,2025
202503150DEN,2025-03-15,DEN,WAS,Denver Nuggets,Washington Wizards,,,,Home,,False,2025
202503160LAC,2025-03-16,LAC,WAS,Los Angeles Clippers,Washington Wizards,,,,Home,,False,2025
202503180POR,2025-03-18,POR,WAS,Portland Trail Blazers,Washington Wizards,,,,Home,,False,2025
202503210WAS,2025-03-21,WAS,ORL,Washington Wizards,Orlando Magic,,,,Home,,False,2025
202503240WAS,2025-03-24,WAS,TOR,Washington Wizards,Toronto Raptors,,,,Home,,False,2025
202503260PHI,2025-03-26,PHI,WAS,Philadelphia 76ers,Washington Wizards,,,,Home,,False,2025
202503270WAS,2025-03-27,WAS,IND,Washington Wizards,Indiana Pacers,,,,Home,,False,2025
202503290WAS,2025-03-29,WAS,BRK,Washington Wizards,Brooklyn Nets,,,,Home,,False,2025
202503310WAS,2025-03-31,WAS,MIA,Washington Wizards,Miami Heat,,,,Home,,False,2025
202504020WAS,2025-04-02,WAS,SAC,Washington Wizards,Sacramento Kings,,,,Home,,False,2025
202504030WAS,2025-04-03,WAS,ORL,Washington Wizards,Orlando Magic,,,,Home,,False,2025
202504060BOS,2025-04-06,BOS,WAS,Boston Celtics,Washington Wizards,,,,Home,,False,2025
202504080IND,2025-04-08,IND,WAS,Indiana Pacers,Washington Wizards,,,,Home,,False,2025
202504090WAS,2025-04-09,WAS,PHI,Washington Wizards,Philadelphia 76ers,,,,Home,,False,2025
202504110CHI,2025-04-11,CHI,WAS,Chicago Bulls,Washington Wizards,,,,Home,,False,2025
202504130MIA,2025-04-13,MIA,WAS,Miami Heat,Washington Wizards,,,,Home,,False,2025
202412300NOP,2024-12-30,NOP,LAC,New Orleans Pelicans,Los Angeles Clippers,,,,Home,,False,2025
202501040LAC,2025-01-04,LAC,ATL,Los Angeles Clippers,Atlanta Hawks,,,,Home,,False,2025
202501060MIN,2025-01-06,MIN,LAC,Minnesota Timberwolves,Los Angeles Clippers,,,,Home,,False,2025
202501080DEN,2025-01-08,DEN,LAC,Denver Nuggets,Los Angeles Clippers,,,,Home,,False,2025
202501130LAC,2025-01-13,LAC,MIA,Los Angeles Clippers,Miami Heat,,,,Home,,False,2025
202501150LAC,2025-01-15,LAC,BRK,Los Angeles Clippers,Brooklyn Nets,,,,Home,,False,2025
202501160POR,2025-01-16,POR,LAC,Portland Trail Blazers,Los Angeles Clippers,,,,Home,,False,2025
202501190LAC,2025-01-19,LAC,LAL,Los Angeles Clippers,Los Angeles Lakers,,,,Home,,False,2025
202501210LAC,2025-01-21,LAC,CHI,Los Angeles Clippers,Chicago Bulls,,,,Home,,False,2025
202501220LAC,2025-01-22,LAC,BOS,Los Angeles Clippers,Boston Celtics,,,,Home,,False,2025
202501250LAC,2025-01-25,LAC,MIL,Los Angeles Clippers,Milwaukee Bucks,,,,Home,,False,2025
202501270PHO,2025-01-27,PHO,LAC,Phoenix Suns,Los Angeles Clippers,,,,Home,,False,2025
202502020TOR,2025-02-02,TOR,LAC,Toronto Raptors,Los Angeles Clippers,,,,Home,,False,2025
202502040LAC,2025-02-04,LAC,LAL,Los Angeles Clippers,Los Angeles Lakers,,,,Home,,False,2025
202502060LAC,2025-02-06,LAC,IND,Los Angeles Clippers,Indiana Pacers,,,,Home,,False,2025
