boxscore_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year
202212110NYK,"Sun, Dec 11, 2022",NYK,SAC,New York Knicks,Sacramento Kings,112,99,13,Home,98.9,True,2023
202212130PHI,"Tue, Dec 13, 2022",PHI,SAC,Philadelphia 76ers,Sacramento Kings,123,103,20,Home,101.8,True,2023
202212140TOR,"Wed, Dec 14, 2022",TOR,SAC,Toronto Raptors,Sacramento Kings,123,124,-1,Home,100.0,True,2023
202212160DET,"Fri, Dec 16, 2022",DET,SAC,Detroit Pistons,Sacramento Kings,113,122,-9,Home,99.7,True,2023
202212210SAC,"Wed, Dec 21, 2022",SAC,LAL,Sacramento Kings,Los Angeles Lakers,134,120,14,Home,106.1,True,2023
202212230SAC,"Fri, Dec 23, 2022",SAC,WAS,Sacramento Kings,Washington Wizards,111,125,-14,Home,99.3,True,2023
202212270SAC,"Tue, Dec 27, 2022",SAC,DEN,Sacramento Kings,Denver Nuggets,106,113,-7,Home,95.9,True,2023
202212280SAC,"Wed, Dec 28, 2022",SAC,DEN,Sacramento Kings,Denver Nuggets,127,126,1,Home,98.6,True,2023
202212300SAC,"Fri, Dec 30, 2022",SAC,UTA,Sacramento Kings,Utah Jazz,126,125,1,Home,101.4,True,2023
202301010MEM,"Sun, Jan 1, 2023",MEM,SAC,Memphis Grizzlies,Sacramento Kings,118,108,10,Home,99.0,True,2023
202301030UTA,"Tue, Jan 3, 2023",UTA,SAC,Utah Jazz,Sacramento Kings,115,117,-2,Home,101.9,True,2023
202301040SAC,"Wed, Jan 4, 2023",SAC,ATL,Sacramento Kings,Atlanta Hawks,117,120,-3,Home,99.2,True,2023
202301070SAC,"Sat, Jan 7, 2023",SAC,LAL,Sacramento Kings,Los Angeles Lakers,134,136,-2,Home,101.0,True,2023
202301180LAL,"Wed, Jan 18, 2023",LAL,SAC,Los Angeles Lakers,Sacramento Kings,111,116,-5,Home,94.2,True,2023
202301200SAC,"Fri, Jan 20, 2023",SAC,OKC,Sacramento Kings,Oklahoma City Thunder,118,113,5,Home,97.7,True,2023
202301210SAC,"Sat, Jan 21, 2023",SAC,PHI,Sacramento Kings,Philadelphia 76ers,127,129,-2,Home,98.8,True,2023
202301230SAC,"Mon, Jan 23, 2023",SAC,MEM,Sacramento Kings,Memphis Grizzlies,133,100,33,Home,104.7,True,2023
202301250SAC,"Wed, Jan 25, 2023",SAC,TOR,Sacramento Kings,Toronto Raptors,95,113,-18,Home,93.6,True,2023
202301280MIN,"Sat, Jan 28, 2023",MIN,SAC,Minnesota Timberwolves,Sacramento Kings,117,110,7,Home,95.8,True,2023
202301300MIN,"Mon, Jan 30, 2023",MIN,SAC,Minnesota Timberwolves,Sacramento Kings,111,118,-7,Home,99.7,True,2023
202302030IND,"Fri, Feb 3, 2023",IND,SAC,Indiana Pacers,Sacramento Kings,107,104,3,Home,100.9,True,2023
202302050NOP,"Sun, Feb 5, 2023",NOP,SAC,New Orleans Pelicans,Sacramento Kings,136,104,32,Home,96.2,True,2023
202302100SAC,"Fri, Feb 10, 2023",SAC,DAL,Sacramento Kings,Dallas Mavericks,114,122,-8,Home,93.0,True,2023
202302110SAC,"Sat, Feb 11, 2023",SAC,DAL,Sacramento Kings,Dallas Mavericks,133,128,5,Home,95.6,True,2023
202302140PHO,"Tue, Feb 14, 2023",PHO,SAC,Phoenix Suns,Sacramento Kings,120,109,11,Home,96.2,True,2023
202302230SAC,"Thu, Feb 23, 2023",SAC,POR,Sacramento Kings,Portland Trail Blazers,133,116,17,Home,101.6,True,2023
202302240LAC,"Fri, Feb 24, 2023",LAC,SAC,Los Angeles Clippers,Sacramento Kings,175,176,-1,Home,106.4,True,2023
202302260OKC,"Sun, Feb 26, 2023",OKC,SAC,Oklahoma City Thunder,Sacramento Kings,115,124,-9,Home,99.7,True,2023
202302280OKC,"Tue, Feb 28, 2023",OKC,SAC,Oklahoma City Thunder,Sacramento Kings,117,123,-6,Home,104.5,True,2023
202303030SAC,"Fri, Mar 3, 2023",SAC,LAC,Sacramento Kings,Los Angeles Clippers,128,127,1,Home,97.9,True,2023
202303040SAC,"Sat, Mar 4, 2023",SAC,MIN,Sacramento Kings,Minnesota Timberwolves,134,138,-4,Home,96.9,True,2023
202303060SAC,"Mon, Mar 6, 2023",SAC,NOP,Sacramento Kings,New Orleans Pelicans,123,108,15,Home,94.3,True,2023
202303090SAC,"Thu, Mar 9, 2023",SAC,NYK,Sacramento Kings,New York Knicks,122,117,5,Home,102.2,True,2023
202303110PHO,"Sat, Mar 11, 2023",PHO,SAC,Phoenix Suns,Sacramento Kings,119,128,-9,Home,104.3,True,2023
202303130SAC,"Mon, Mar 13, 2023",SAC,MIL,Sacramento Kings,Milwaukee Bucks,124,133,-9,Home,101.4,True,2023
202303150CHI,"Wed, Mar 15, 2023",CHI,SAC,Chicago Bulls,Sacramento Kings,114,117,-3,Home,104.4,True,2023
202303160BRK,"Thu, Mar 16, 2023",BRK,SAC,Brooklyn Nets,Sacramento Kings,96,101,-5,Home,92.6,True,2023
202303180WAS,"Sat, Mar 18, 2023",WAS,SAC,Washington Wizards,Sacramento Kings,118,132,-14,Home,97.0,True,2023
202303200UTA,"Mon, Mar 20, 2023",UTA,SAC,Utah Jazz,Sacramento Kings,128,120,8,Home,103.0,True,2023
202303210SAC,"Tue, Mar 21, 2023",SAC,BOS,Sacramento Kings,Boston Celtics,109,132,-23,Home,93.6,True,2023
202303240SAC,"Fri, Mar 24, 2023",SAC,PHO,Sacramento Kings,Phoenix Suns,135,127,8,Home,99.5,True,2023
202303250SAC,"Sat, Mar 25, 2023",SAC,UTA,Sacramento Kings,Utah Jazz,121,113,8,Home,97.8,True,2023
202303270SAC,"Mon, Mar 27, 2023",SAC,MIN,Sacramento Kings,Minnesota Timberwolves,115,119,-4,Home,94.7,True,2023
202303290POR,"Wed, Mar 29, 2023",POR,SAC,Portland Trail Blazers,Sacramento Kings,80,120,-40,Home,100.3,True,2023
202303310POR,"Fri, Mar 31, 2023",POR,SAC,Portland Trail Blazers,Sacramento Kings,114,138,-24,Home,99.9,True,2023
202304040NOP,"Tue, Apr 4, 2023",NOP,SAC,New Orleans Pelicans,Sacramento Kings,103,121,-18,Home,95.6,True,2023
202304050DAL,"Wed, Apr 5, 2023",DAL,SAC,Dallas Mavericks,Sacramento Kings,123,119,4,Home,97.3,True,2023
202304090DEN,"Sun, Apr 9, 2023",DEN,SAC,Denver Nuggets,Sacramento Kings,109,95,14,Home,93.8,True,2023
202210200LAL,"Thu, Oct 20, 2022",LAL,LAC,Los Angeles Lakers,Los Angeles Clippers,97,103,-6,Home,104.0,True,2023
202210230LAL,"Sun, Oct 23, 2022",LAL,POR,Los Angeles Lakers,Portland Trail Blazers,104,106,-2,Home,100.2,True,2023
202210260DEN,"Wed, Oct 26, 2022",DEN,LAL,Denver Nuggets,Los Angeles Lakers,110,99,11,Home,102.4,True,2023
202210280MIN,"Fri, Oct 28, 2022",MIN,LAL,Minnesota Timberwolves,Los Angeles Lakers,111,102,9,Home,105.5,True,2023
202210300LAL,"Sun, Oct 30, 2022",LAL,DEN,Los Angeles Lakers,Denver Nuggets,121,110,11,Home,97.4,True,2023
202211020LAL,"Wed, Nov 2, 2022",LAL,NOP,Los Angeles Lakers,New Orleans Pelicans,120,117,3,Home,101.3,True,2023
202211040LAL,"Fri, Nov 4, 2022",LAL,UTA,Los Angeles Lakers,Utah Jazz,116,130,-14,Home,96.3,True,2023
202211060LAL,"Sun, Nov 6, 2022",LAL,CLE,Los Angeles Lakers,Cleveland Cavaliers,100,114,-14,Home,100.4,True,2023
202211070UTA,"Mon, Nov 7, 2022",UTA,LAL,Utah Jazz,Los Angeles Lakers,139,116,23,Home,103.5,True,2023
202211090LAC,"Wed, Nov 9, 2022",LAC,LAL,Los Angeles Clippers,Los Angeles Lakers,114,101,13,Home,100.2,True,2023
202211130LAL,"Sun, Nov 13, 2022",LAL,BRK,Los Angeles Lakers,Brooklyn Nets,116,103,13,Home,94.9,True,2023
202211180LAL,"Fri, Nov 18, 2022",LAL,DET,Los Angeles Lakers,Detroit Pistons,128,121,7,Home,103.5,True,2023
202211220PHO,"Tue, Nov 22, 2022",PHO,LAL,Phoenix Suns,Los Angeles Lakers,115,105,10,Home,108.7,True,2023
202211280LAL,"Mon, Nov 28, 2022",LAL,IND,Los Angeles Lakers,Indiana Pacers,115,116,-1,Home,102.8,True,2023
202211300LAL,"Wed, Nov 30, 2022",LAL,POR,Los Angeles Lakers,Portland Trail Blazers,128,109,19,Home,97.4,True,2023
202212020MIL,"Fri, Dec 2, 2022",MIL,LAL,Milwaukee Bucks,Los Angeles Lakers,129,133,-4,Home,97.3,True,2023
202212040WAS,"Sun, Dec 4, 2022",WAS,LAL,Washington Wizards,Los Angeles Lakers,119,130,-11,Home,109.1,True,2023
202212060CLE,"Tue, Dec 6, 2022",CLE,LAL,Cleveland Cavaliers,Los Angeles Lakers,116,102,14,Home,97.2,True,2023
202212070TOR,"Wed, Dec 7, 2022",TOR,LAL,Toronto Raptors,Los Angeles Lakers,126,113,13,Home,105.5,True,2023
202212090PHI,"Fri, Dec 9, 2022",PHI,LAL,Philadelphia 76ers,Los Angeles Lakers,133,122,11,Home,100.7,True,2023
202212110DET,"Sun, Dec 11, 2022",DET,LAL,Detroit Pistons,Los Angeles Lakers,117,124,-7,Home,99.6,True,2023
202212130LAL,"Tue, Dec 13, 2022",LAL,BOS,Los Angeles Lakers,Boston Celtics,118,122,-4,Home,98.5,True,2023
202212160LAL,"Fri, Dec 16, 2022",LAL,DEN,Los Angeles Lakers,Denver Nuggets,126,108,18,Home,102.0,True,2023
202212180LAL,"Sun, Dec 18, 2022",LAL,WAS,Los Angeles Lakers,Washington Wizards,119,117,2,Home,103.0,True,2023
202212190PHO,"Mon, Dec 19, 2022",PHO,LAL,Phoenix Suns,Los Angeles Lakers,130,104,26,Home,94.8,True,2023
202212250DAL,"Sun, Dec 25, 2022",DAL,LAL,Dallas Mavericks,Los Angeles Lakers,124,115,9,Home,93.0,True,2023
202212280MIA,"Wed, Dec 28, 2022",MIA,LAL,Miami Heat,Los Angeles Lakers,112,98,14,Home,94.7,True,2023
202212300ATL,"Fri, Dec 30, 2022",ATL,LAL,Atlanta Hawks,Los Angeles Lakers,121,130,-9,Home,106.0,True,2023
202301040LAL,"Wed, Jan 4, 2023",LAL,MIA,Los Angeles Lakers,Miami Heat,112,109,3,Home,99.7,True,2023
202301060LAL,"Fri, Jan 6, 2023",LAL,ATL,Los Angeles Lakers,Atlanta Hawks,130,114,16,Home,108.2,True,2023
202301090DEN,"Mon, Jan 9, 2023",DEN,LAL,Denver Nuggets,Los Angeles Lakers,122,109,13,Home,105.1,True,2023
202301120LAL,"Thu, Jan 12, 2023",LAL,DAL,Los Angeles Lakers,Dallas Mavericks,115,119,-4,Home,95.8,True,2023
202301150LAL,"Sun, Jan 15, 2023",LAL,PHI,Los Angeles Lakers,Philadelphia 76ers,112,113,-1,Home,96.3,True,2023
202301200LAL,"Fri, Jan 20, 2023",LAL,MEM,Los Angeles Lakers,Memphis Grizzlies,122,121,1,Home,106.8,True,2023
202301220POR,"Sun, Jan 22, 2023",POR,LAL,Portland Trail Blazers,Los Angeles Lakers,112,121,-9,Home,96.4,True,2023
202301240LAL,"Tue, Jan 24, 2023",LAL,LAC,Los Angeles Lakers,Los Angeles Clippers,115,133,-18,Home,97.0,True,2023
202301280BOS,"Sat, Jan 28, 2023",BOS,LAL,Boston Celtics,Los Angeles Lakers,125,121,4,Home,97.4,True,2023
202301300BRK,"Mon, Jan 30, 2023",BRK,LAL,Brooklyn Nets,Los Angeles Lakers,121,104,17,Home,99.6,True,2023
202301310NYK,"Tue, Jan 31, 2023",NYK,LAL,New York Knicks,Los Angeles Lakers,123,129,-6,Home,95.3,True,2023
202302020IND,"Thu, Feb 2, 2023",IND,LAL,Indiana Pacers,Los Angeles Lakers,111,112,-1,Home,104.3,True,2023
202302040NOP,"Sat, Feb 4, 2023",NOP,LAL,New Orleans Pelicans,Los Angeles Lakers,131,126,5,Home,101.9,True,2023
202302070LAL,"Tue, Feb 7, 2023",LAL,OKC,Los Angeles Lakers,Oklahoma City Thunder,130,133,-3,Home,107.5,True,2023
202302090LAL,"Thu, Feb 9, 2023",LAL,MIL,Los Angeles Lakers,Milwaukee Bucks,106,115,-9,Home,97.2,True,2023
202302130POR,"Mon, Feb 13, 2023",POR,LAL,Portland Trail Blazers,Los Angeles Lakers,127,115,12,Home,100.2,True,2023
202302150LAL,"Wed, Feb 15, 2023",LAL,NOP,Los Angeles Lakers,New Orleans Pelicans,120,102,18,Home,100.6,True,2023
202302260DAL,"Sun, Feb 26, 2023",DAL,LAL,Dallas Mavericks,Los Angeles Lakers,108,111,-3,Home,100.8,True,2023
202302280MEM,"Tue, Feb 28, 2023",MEM,LAL,Memphis Grizzlies,Los Angeles Lakers,121,109,12,Home,107.2,True,2023
202303010OKC,"Wed, Mar 1, 2023",OKC,LAL,Oklahoma City Thunder,Los Angeles Lakers,117,123,-6,Home,97.5,True,2023
202303030LAL,"Fri, Mar 3, 2023",LAL,MIN,Los Angeles Lakers,Minnesota Timberwolves,102,110,-8,Home,97.3,True,2023
202303070LAL,"Tue, Mar 7, 2023",LAL,MEM,Los Angeles Lakers,Memphis Grizzlies,112,103,9,Home,105.8,True,2023
202303100LAL,"Fri, Mar 10, 2023",LAL,TOR,Los Angeles Lakers,Toronto Raptors,122,112,10,Home,99.8,True,2023
202303120LAL,"Sun, Mar 12, 2023",LAL,NYK,Los Angeles Lakers,New York Knicks,108,112,-4,Home,93.9,True,2023
202303140NOP,"Tue, Mar 14, 2023",NOP,LAL,New Orleans Pelicans,Los Angeles Lakers,108,123,-15,Home,97.2,True,2023
202303170LAL,"Fri, Mar 17, 2023",LAL,DAL,Los Angeles Lakers,Dallas Mavericks,110,111,-1,Home,93.0,True,2023
202303220LAL,"Wed, Mar 22, 2023",LAL,PHO,Los Angeles Lakers,Phoenix Suns,122,111,11,Home,98.4,True,2023
202303240LAL,"Fri, Mar 24, 2023",LAL,OKC,Los Angeles Lakers,Oklahoma City Thunder,116,111,5,Home,96.0,True,2023
202303260LAL,"Sun, Mar 26, 2023",LAL,CHI,Los Angeles Lakers,Chicago Bulls,108,118,-10,Home,94.4,True,2023
202303290CHI,"Wed, Mar 29, 2023",CHI,LAL,Chicago Bulls,Los Angeles Lakers,110,121,-11,Home,99.2,True,2023
202303310MIN,"Fri, Mar 31, 2023",MIN,LAL,Minnesota Timberwolves,Los Angeles Lakers,111,123,-12,Home,102.8,True,2023
202304040UTA,"Tue, Apr 4, 2023",UTA,LAL,Utah Jazz,Los Angeles Lakers,133,135,-2,Home,97.8,True,2023
202304050LAC,"Wed, Apr 5, 2023",LAC,LAL,Los Angeles Clippers,Los Angeles Lakers,125,118,7,Home,100.6,True,2023
202304070LAL,"Fri, Apr 7, 2023",LAL,PHO,Los Angeles Lakers,Phoenix Suns,121,107,14,Home,103.0,True,2023
202304090LAL,"Sun, Apr 9, 2023",LAL,UTA,Los Angeles Lakers,Utah Jazz,128,117,11,Home,105.3,True,2023
202304110LAL,"Tue, Apr 11, 2023",LAL,MIN,Los Angeles Lakers,Minnesota Timberwolves,108,102,6,Home,95.2,True,2023
202304160MEM,"Sun, Apr 16, 2023",MEM,LAL,Memphis Grizzlies,Los Angeles Lakers,112,128,-16,Home,100.2,True,2023
202304190MEM,"Wed, Apr 19, 2023",MEM,LAL,Memphis Grizzlies,Los Angeles Lakers,103,93,10,Home,94.0,True,2023
202304220LAL,"Sat, Apr 22, 2023",LAL,MEM,Los Angeles Lakers,Memphis Grizzlies,111,101,10,Home,99.5,True,2023
202304240LAL,"Mon, Apr 24, 2023",LAL,MEM,Los Angeles Lakers,Memphis Grizzlies,117,111,6,Home,96.4,True,2023
202304260MEM,"Wed, Apr 26, 2023",MEM,LAL,Memphis Grizzlies,Los Angeles Lakers,116,99,17,Home,99.3,True,2023
202304280LAL,"Fri, Apr 28, 2023",LAL,MEM,Los Angeles Lakers,Memphis Grizzlies,125,85,40,Home,100.1,True,2023
202305160DEN,"Tue, May 16, 2023",DEN,LAL,Denver Nuggets,Los Angeles Lakers,132,126,6,Home,95.1,True,2023
202305180DEN,"Thu, May 18, 2023",DEN,LAL,Denver Nuggets,Los Angeles Lakers,108,103,5,Home,99.2,True,2023
202305200LAL,"Sat, May 20, 2023",LAL,DEN,Los Angeles Lakers,Denver Nuggets,108,119,-11,Home,95.1,True,2023
202305220LAL,"Mon, May 22, 2023",LAL,DEN,Los Angeles Lakers,Denver Nuggets,111,113,-2,Home,90.5,True,2023
202210190BRK,"Wed, Oct 19, 2022",BRK,NOP,Brooklyn Nets,New Orleans Pelicans,108,130,-22,Home,103.0,True,2023
202210230NOP,"Sun, Oct 23, 2022",NOP,UTA,New Orleans Pelicans,Utah Jazz,121,122,-1,Home,97.4,True,2023
202210250NOP,"Tue, Oct 25, 2022",NOP,DAL,New Orleans Pelicans,Dallas Mavericks,113,111,2,Home,90.3,True,2023
202210280PHO,"Fri, Oct 28, 2022",PHO,NOP,Phoenix Suns,New Orleans Pelicans,124,111,13,Home,95.7,True,2023
202210300LAC,"Sun, Oct 30, 2022",LAC,NOP,Los Angeles Clippers,New Orleans Pelicans,91,112,-21,Home,94.0,True,2023
202211050ATL,"Sat, Nov 5, 2022",ATL,NOP,Atlanta Hawks,New Orleans Pelicans,124,121,3,Home,102.2,True,2023
202211070IND,"Mon, Nov 7, 2022",IND,NOP,Indiana Pacers,New Orleans Pelicans,129,122,7,Home,100.1,True,2023
202211090CHI,"Wed, Nov 9, 2022",CHI,NOP,Chicago Bulls,New Orleans Pelicans,111,115,-4,Home,101.6,True,2023
202211100NOP,"Thu, Nov 10, 2022",NOP,POR,New Orleans Pelicans,Portland Trail Blazers,95,106,-11,Home,93.5,True,2023
202211150NOP,"Tue, Nov 15, 2022",NOP,MEM,New Orleans Pelicans,Memphis Grizzlies,113,102,11,Home,97.2,True,2023
202211160NOP,"Wed, Nov 16, 2022",NOP,CHI,New Orleans Pelicans,Chicago Bulls,124,110,14,Home,97.2,True,2023
202211180NOP,"Fri, Nov 18, 2022",NOP,BOS,New Orleans Pelicans,Boston Celtics,109,117,-8,Home,95.8,True,2023
202211250MEM,"Fri, Nov 25, 2022",MEM,NOP,Memphis Grizzlies,New Orleans Pelicans,132,111,21,Home,99.9,True,2023
202211280NOP,"Mon, Nov 28, 2022",NOP,OKC,New Orleans Pelicans,Oklahoma City Thunder,105,101,4,Home,99.7,True,2023
202211300NOP,"Wed, Nov 30, 2022",NOP,TOR,New Orleans Pelicans,Toronto Raptors,126,108,18,Home,105.5,True,2023
202212040NOP,"Sun, Dec 4, 2022",NOP,DEN,New Orleans Pelicans,Denver Nuggets,121,106,15,Home,99.4,True,2023
202212070NOP,"Wed, Dec 7, 2022",NOP,DET,New Orleans Pelicans,Detroit Pistons,104,98,6,Home,99.8,True,2023
202212090NOP,"Fri, Dec 9, 2022",NOP,PHO,New Orleans Pelicans,Phoenix Suns,128,117,11,Home,99.1,True,2023
202212110NOP,"Sun, Dec 11, 2022",NOP,PHO,New Orleans Pelicans,Phoenix Suns,129,124,5,Home,94.3,True,2023
202212130UTA,"Tue, Dec 13, 2022",UTA,NOP,Utah Jazz,New Orleans Pelicans,121,100,21,Home,105.2,True,2023
202212150UTA,"Thu, Dec 15, 2022",UTA,NOP,Utah Jazz,New Orleans Pelicans,132,129,3,Home,97.0,True,2023
202212170PHO,"Sat, Dec 17, 2022",PHO,NOP,Phoenix Suns,New Orleans Pelicans,118,114,4,Home,93.6,True,2023
202212190NOP,"Mon, Dec 19, 2022",NOP,MIL,New Orleans Pelicans,Milwaukee Bucks,119,128,-9,Home,102.8,True,2023
202212230OKC,"Fri, Dec 23, 2022",OKC,NOP,Oklahoma City Thunder,New Orleans Pelicans,125,128,-3,Home,106.4,True,2023
202212260NOP,"Mon, Dec 26, 2022",NOP,IND,New Orleans Pelicans,Indiana Pacers,113,93,20,Home,96.2,True,2023
202212280NOP,"Wed, Dec 28, 2022",NOP,MIN,New Orleans Pelicans,Minnesota Timberwolves,119,118,1,Home,101.0,True,2023
202212300NOP,"Fri, Dec 30, 2022",NOP,PHI,New Orleans Pelicans,Philadelphia 76ers,127,116,11,Home,98.2,True,2023
202212310MEM,"Sat, Dec 31, 2022",MEM,NOP,Memphis Grizzlies,New Orleans Pelicans,116,101,15,Home,105.2,True,2023
202301020PHI,"Mon, Jan 2, 2023",PHI,NOP,Philadelphia 76ers,New Orleans Pelicans,120,111,9,Home,98.0,True,2023
202301060NOP,"Fri, Jan 6, 2023",NOP,BRK,New Orleans Pelicans,Brooklyn Nets,102,108,-6,Home,95.1,True,2023
202301070DAL,"Sat, Jan 7, 2023",DAL,NOP,Dallas Mavericks,New Orleans Pelicans,127,117,10,Home,102.6,True,2023
202301090WAS,"Mon, Jan 9, 2023",WAS,NOP,Washington Wizards,New Orleans Pelicans,112,132,-20,Home,101.2,True,2023
202301110BOS,"Wed, Jan 11, 2023",BOS,NOP,Boston Celtics,New Orleans Pelicans,125,114,11,Home,97.4,True,2023
202301130DET,"Fri, Jan 13, 2023",DET,NOP,Detroit Pistons,New Orleans Pelicans,110,116,-6,Home,105.2,True,2023
202301160CLE,"Mon, Jan 16, 2023",CLE,NOP,Cleveland Cavaliers,New Orleans Pelicans,113,103,10,Home,95.2,True,2023
202301180NOP,"Wed, Jan 18, 2023",NOP,MIA,New Orleans Pelicans,Miami Heat,98,124,-26,Home,96.3,True,2023
202301220MIA,"Sun, Jan 22, 2023",MIA,NOP,Miami Heat,New Orleans Pelicans,100,96,4,Home,99.5,True,2023
202301240NOP,"Tue, Jan 24, 2023",NOP,DEN,New Orleans Pelicans,Denver Nuggets,98,99,-1,Home,89.2,True,2023
202301250NOP,"Wed, Jan 25, 2023",NOP,MIN,New Orleans Pelicans,Minnesota Timberwolves,102,111,-9,Home,97.3,True,2023
202301280NOP,"Sat, Jan 28, 2023",NOP,WAS,New Orleans Pelicans,Washington Wizards,103,113,-10,Home,100.8,True,2023
202301290MIL,"Sun, Jan 29, 2023",MIL,NOP,Milwaukee Bucks,New Orleans Pelicans,135,110,25,Home,103.4,True,2023
202301310DEN,"Tue, Jan 31, 2023",DEN,NOP,Denver Nuggets,New Orleans Pelicans,122,113,9,Home,101.7,True,2023
202302020DAL,"Thu, Feb 2, 2023",DAL,NOP,Dallas Mavericks,New Orleans Pelicans,111,106,5,Home,97.1,True,2023
202302070NOP,"Tue, Feb 7, 2023",NOP,ATL,New Orleans Pelicans,Atlanta Hawks,116,107,9,Home,94.2,True,2023
202302100NOP,"Fri, Feb 10, 2023",NOP,CLE,New Orleans Pelicans,Cleveland Cavaliers,107,118,-11,Home,90.9,True,2023
202302130OKC,"Mon, Feb 13, 2023",OKC,NOP,Oklahoma City Thunder,New Orleans Pelicans,100,103,-3,Home,94.9,True,2023
202302230TOR,"Thu, Feb 23, 2023",TOR,NOP,Toronto Raptors,New Orleans Pelicans,115,110,5,Home,100.6,True,2023
202302250NYK,"Sat, Feb 25, 2023",NYK,NOP,New York Knicks,New Orleans Pelicans,128,106,22,Home,102.3,True,2023
202303010POR,"Wed, Mar 1, 2023",POR,NOP,Portland Trail Blazers,New Orleans Pelicans,110,121,-11,Home,92.2,True,2023
202303080NOP,"Wed, Mar 8, 2023",NOP,DAL,New Orleans Pelicans,Dallas Mavericks,113,106,7,Home,96.7,True,2023
202303110NOP,"Sat, Mar 11, 2023",NOP,OKC,New Orleans Pelicans,Oklahoma City Thunder,96,110,-14,Home,100.1,True,2023
202303120NOP,"Sun, Mar 12, 2023",NOP,POR,New Orleans Pelicans,Portland Trail Blazers,127,110,17,Home,103.3,True,2023
202303250LAC,"Sat, Mar 25, 2023",LAC,NOP,Los Angeles Clippers,New Orleans Pelicans,110,131,-21,Home,100.4,True,2023
202303270POR,"Mon, Mar 27, 2023",POR,NOP,Portland Trail Blazers,New Orleans Pelicans,90,124,-34,Home,99.8,True,2023
202303300DEN,"Thu, Mar 30, 2023",DEN,NOP,Denver Nuggets,New Orleans Pelicans,88,107,-19,Home,89.7,True,2023
202304010NOP,"Sat, Apr 1, 2023",NOP,LAC,New Orleans Pelicans,Los Angeles Clippers,122,114,8,Home,92.0,True,2023
202304050NOP,"Wed, Apr 5, 2023",NOP,MEM,New Orleans Pelicans,Memphis Grizzlies,138,131,7,Home,99.9,True,2023
202304070NOP,"Fri, Apr 7, 2023",NOP,NYK,New Orleans Pelicans,New York Knicks,113,105,8,Home,95.6,True,2023
202304090MIN,"Sun, Apr 9, 2023",MIN,NOP,Minnesota Timberwolves,New Orleans Pelicans,113,108,5,Home,103.5,True,2023
202304120NOP,"Wed, Apr 12, 2023",NOP,OKC,New Orleans Pelicans,Oklahoma City Thunder,118,123,-5,Home,94.9,True,2023
202210190UTA,"Wed, Oct 19, 2022",UTA,DEN,Utah Jazz,Denver Nuggets,123,102,21,Home,100.6,True,2023
202210220DEN,"Sat, Oct 22, 2022",DEN,OKC,Denver Nuggets,Oklahoma City Thunder,122,117,5,Home,104.9,True,2023
202210240POR,"Mon, Oct 24, 2022",POR,DEN,Portland Trail Blazers,Denver Nuggets,135,110,25,Home,94.1,True,2023
202210280DEN,"Fri, Oct 28, 2022",DEN,UTA,Denver Nuggets,Utah Jazz,117,101,16,Home,95.6,True,2023
202211030OKC,"Thu, Nov 3, 2022",OKC,DEN,Oklahoma City Thunder,Denver Nuggets,110,122,-12,Home,99.9,True,2023
202211090IND,"Wed, Nov 9, 2022",IND,DEN,Indiana Pacers,Denver Nuggets,119,122,-3,Home,107.6,True,2023
202211110BOS,"Fri, Nov 11, 2022",BOS,DEN,Boston Celtics,Denver Nuggets,131,112,19,Home,93.0,True,2023
202211130CHI,"Sun, Nov 13, 2022",CHI,DEN,Chicago Bulls,Denver Nuggets,103,126,-23,Home,98.8,True,2023
202211160DEN,"Wed, Nov 16, 2022",DEN,NYK,Denver Nuggets,New York Knicks,103,106,-3,Home,95.7,True,2023
202211180DAL,"Fri, Nov 18, 2022",DAL,DEN,Dallas Mavericks,Denver Nuggets,127,99,28,Home,92.7,True,2023
202211200DAL,"Sun, Nov 20, 2022",DAL,DEN,Dallas Mavericks,Denver Nuggets,97,98,-1,Home,93.9,True,2023
202211220DEN,"Tue, Nov 22, 2022",DEN,DET,Denver Nuggets,Detroit Pistons,108,110,-2,Home,96.4,True,2023
202211230OKC,"Wed, Nov 23, 2022",OKC,DEN,Oklahoma City Thunder,Denver Nuggets,126,131,-5,Home,93.0,True,2023
202211250LAC,"Fri, Nov 25, 2022",LAC,DEN,Los Angeles Clippers,Denver Nuggets,104,114,-10,Home,91.6,True,2023
202212020ATL,"Fri, Dec 2, 2022",ATL,DEN,Atlanta Hawks,Denver Nuggets,117,109,8,Home,93.6,True,2023
202212060DEN,"Tue, Dec 6, 2022",DEN,DAL,Denver Nuggets,Dallas Mavericks,115,116,-1,Home,96.2,True,2023
202212080POR,"Thu, Dec 8, 2022",POR,DEN,Portland Trail Blazers,Denver Nuggets,120,121,-1,Home,96.1,True,2023
202212100DEN,"Sat, Dec 10, 2022",DEN,UTA,Denver Nuggets,Utah Jazz,115,110,5,Home,94.4,True,2023
202212140DEN,"Wed, Dec 14, 2022",DEN,WAS,Denver Nuggets,Washington Wizards,141,128,13,Home,107.9,True,2023
202212200DEN,"Tue, Dec 20, 2022",DEN,MEM,Denver Nuggets,Memphis Grizzlies,105,91,14,Home,99.6,True,2023
202212230DEN,"Fri, Dec 23, 2022",DEN,POR,Denver Nuggets,Portland Trail Blazers,120,107,13,Home,96.7,True,2023
